Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.321],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hUd
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hed
Mike,Male,(-1.557; Inf],[-Inf;-0.1345],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hid
Mike,Male,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hId
Mike,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hAd
Mike,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],had
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,[-Inf;-4.672],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Mike,Male,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Mike,Male,(-1.557; Inf],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hid
Mike,Male,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hId
Mike,Male,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Mike,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hAd
Mike,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mike,Male,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],had
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,(-4.2625;-3.7685],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mike,Male,[-Inf;-4.672],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Mike,Male,(-3.321;-2.9435],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Mike,Male,(-2.3195;-1.557],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hid
Mike,Male,(-2.3195;-1.557],(-0.1345;0.4245],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hId
Mike,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hAd
Mike,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,(-4.2625;-3.7685],(1.387;2.1395],(1.086; Inf],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mike,Male,[-Inf;-4.672],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Mike,Male,(-3.321;-2.9435],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Mike,Male,(-2.9435;-2.3195],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Mike,Male,(-1.557; Inf],(-0.1345;0.4245],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hId
Mike,Male,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hEd
Mike,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hAd
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],had
Mike,Male,(-2.9435;-2.3195],(0.4245;0.711],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,(-4.2625;-3.7685],(1.387;2.1395],(0.4735;1.086],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mike,Male,[-Inf;-4.672],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Mike,Male,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Mike,Male,(-3.7685;-3.321],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Mike,Male,(-1.557; Inf],(-0.1345;0.4245],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hId
Mike,Male,(-2.3195;-1.557],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hEd
Mike,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hAd
Mike,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mike,Male,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],had
Mike,Male,(-2.9435;-2.3195],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,(-4.2625;-3.7685],(1.387;2.1395],(0.4735;1.086],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mike,Male,[-Inf;-4.672],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Mike,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Mike,Male,(-3.321;-2.9435],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Mike,Male,(-2.3195;-1.557],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hId
Mike,Male,(-1.557; Inf],(0.4245;0.711],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hEd
Mike,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hAd
Mike,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mike,Male,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],had
Mike,Male,(-3.321;-2.9435],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mike,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Mike,Male,[-Inf;-4.672],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Nick,Male,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Nick,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
Nick,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hAd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Nick,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Nick,Male,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.672],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Nick,Male,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Nick,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
Nick,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hAd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Nick,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Nick,Male,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Nick,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hEd
Nick,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hAd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Nick,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Nick,Male,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Nick,Male,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hEd
Nick,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hAd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Nick,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Nick,Male,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Nick,Male,(-2.3195;-1.557],(0.4245;0.711],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hEd
Nick,Male,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hAd
Nick,Male,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Nick,Male,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Nick,Male,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Nick,Male,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Nick,Male,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
